review_text,label
"נחמד זול, שירות טוב ומהיר אבל .... זה לא מקום לשבת ולהינות מארוחה במקום , האווירה לא נעימה , חם מאוד (אוגוסט) , אולם גדול עם מזגן חלש ,אין קטשופ לילדים עם הציפס וזה גרם לאכזבה …",REAL
טעים ואפשר להתפנק כיד המלך!!!!! ממליצה על שיפודי כבד וקבב. עממי וטעים מאוד!,REAL
"בשר טעים זול פשוט...יותר טוב מלהדליק בבית מנגלשיפודים ב10 ש""חציפס 10 ש""ח …",REAL
מקום טוב ונקי. אוכל על כיף כיפאק יש להם אחלה שיפודים אני קליינט שלהם  יותר מ-20 שנה,REAL
בדיחה על המקום: פעם שאלו את עזרא תגיד לי מה הסוד של המקום שלך? למה יש לך תור אנשים שלא נגמר? פשוט המנגל שלי תמיד לוהט :-) . אין להם ישראלי משהו יותר טעים מעל האש,REAL
"מקום מעולה לבשרים, שירות אדיב ומקצועי, מחירים שווים לכל כיס, כמויות נדיבות והכי חשוב- טעים!יש חנייה באזור, אז מומלץ להגיע עם רכב, תוך חצי שעה אתם בדרך הביתה🤝 …",REAL
"אוכל מעולה עשוי כמו שצריך , שיפודים נכון להיום עולים 11 שקל  , יחסית לתחלופה של האנשים הכל ממש טרי שם , המקום עצמו למרות העומס נקי , יש תמיד מקומות ישיבה פנויים לסופש , זמן המתנה לאומת זאת די ארוך ויכול להגיע לשעה , אז צריך הרבה סובלנות …",REAL
"טעים וזול , אבל חוויה אנטרופולוגית, כמו שהיה בישראל בשנות ה70.שירות: …",REAL
בשר זול והאיכות גם. מפוצץ אנשים ואי אפשר לשמוע את ההזמנהמחיר לאדם: …,REAL
פעם אחרונה האוכל לא היה טוב במיוחד קבב היה מקוקלשירות: …,REAL
"לעיקר,מינוסים:כסאות כתר, שולחנות עם מפת נייר קרטון, אין מזגן (קריטי בקיץ), סלטים עייפים בלי …",REAL
"הלכנו והזמנו שיפודים הביתה , מלא אנשים , אוכל נהדר , מיקום פחות אהבנו אבל בעיקר אוכל טעים שאפשר לשבוע ממנו …",REAL
שיפודים ברבע מחיר התור בשיפודיה ארוך להוסיף עוד גפוףשירות: …,REAL
מסעדת פועלים כפי שצריכה להיות. עשרה שקלים לשיפוד שהוא לא נופל מהשיפודים של ה30 שקל במקומות אחרים.חניה בשפע אחזור בוודאות,REAL
מחירים מצחיקים. מקום מעולה לבוא למלא את הבטן. לא בשביל לשבת. בתאכלס זה מחסן מלא עשן של מנגל ועמוס באנשים. זאת לא מסעדה זה מקום שמאכיל אנשים רעבים,REAL
"טעים, בשבת טיפה עמוסמזון: …",REAL
"פשוט גועל נפש, ביצענו הזמנה של שיפודים לקחת הבייתה, כשנגענו גילינו ששיפוד השקדים(היקר), פשוט נעלם מההזמנה ובמקומו שמו לנו בהזמנה שיפוד שומן, בלתי לעיס, המקום מוחרם מבחינתי!!!! …",REAL
"חוויה ""על חושית""..לראשונה ביקרתי במקום לראשונה לפני כ40 שנה..כשהיה קטן וצנוע יותרהבשרים טעימים מאוד..והמחירים..בין מצחיקים לסופר הוגנים והאוירה עממית ומשפחתית …",REAL
נוהג לקחת קבבים ופרגיות. יודעים את העבודה. נוהג לבא ולקחת הביתה. כולם מרוצים. וגם הציפס טוב מאוד... …,REAL
"מגיעים ובוחרים איזה שיפודים שרוצים, משלמים במזומן והולכים לעמדת על האש עם השיפודים. אוכל מאוד טעים וזול. …",REAL
מסעדת פועלים באזור מקום קטן נחמד היגעתי עם אמא הזמנו כל אחד 3 מנות  שכללה שיפודים ופיתות ושתיה במחיר מוזל מאד כמעט 10₪ עבור מנה אחת היה מאוד טעים …בכוונה לא שווה לנסוע כי זה דיי חור אבל אם אתם בסביבה בדרך לאנשהוא ופתאום רעבים בהחלט אפשר …,REAL
לא תמצאו מקום עם אוכל יותר טרי וטעים.מזון: …,REAL
"המקום היחיד בעולם בו השירותים יותר נקיים מהמסעדה, והם ממש מלוכלכים .אוכל :קבב מגומי אמיתי. …",REAL
"תבואו לא מקולחים כי אחרי שהיה שם אתם תצטרכו מקלחת.אוכל טעים אך בשום פנים ואופן לא שווה את החוויה המסריחה, השרב, הריח הנוראי, והשירות הגרוע. …",REAL
"חוויה קשוחה, נכנסתי רגוע ונינוח ויצאתי מזיע מסריח ועצבני.מודה שעוד לא נתקלתי במסעדה בה אתה צריך לעמוד ב 3 תורים נפרדים לקנות שתיה סלט ובשר חי רק כדי למסור אותו למנגלאי ולהתייבש ליד תא שריפת בשר מעשן עשרים דקות להכנתו. …",REAL
אחת ממסעדות הבשר הכי ותיקות בארץמסעדה עם מחירים ממש זוליםהשיפודים טריים והם כול הזמן לא מפסיקים להכין אותם …,REAL
"עזרא ובניו למי שלא מכיר חובה לבקר.השיפודיה סטייל שנות ה 80, אם שירות עצמי! שלא מבייש שדה קרב.⚔️תחלופה מזון גדולה מחירים מתחת לעממי. …",REAL
"מלוכלך ומזוהם,  אבל טעים !! המחירים סבירים,  11 ש""ח לשיפוד אחד ,  לא זול, ולא יקר! המקום נראה כמו דרום ת""א נווה שאנן. …",REAL
"מקום חמוד מאוד לבשר ,מחיר מאוד זול , 10 שקל לשיפוד, תוספות (ציפס, חומוס , חמוצים , עמבה ) בנפרד .סלט בחינם בצד - לא מתובל ואין את כל הירקות . …",REAL
"עשרים שנה לא הייתי במקום הזה.20 שנה. ונראה כאילו דבר לא השתנה.הזמנו שיפודים מגוונים(קבב, כנפיים, לבבות, מולארד, חזה אווז ועוד...) - הכל היה …",REAL
"שיפודי עזרא ובניו הוא מוסד ותיק על כביש 44 בין רמלה לתל אביב והוא חלק מהיישוב אזור. הארובה הגבוהה מעשנת כל היום, עדות לכך שהעסק עובד ובגדול ועל המנגלים הענקיים של המקום עולים ויורדים שיפודי קבב, שיפודי פרגיות, שיפוד עם לבבות, שיפוד עם כבדי …",REAL
"מזלילה מקומית, מחיר מצוין - היה פעם.מחיר עדיין זול, 10 ש""ח לשיפוד.סלטים בתשלום. …",REAL
"בשר טוב , מאוד טרי. למי שלא מכיר זה קצת עובד בשירות אישי :) קודם מזמינים בשר (זול יחסית) , מקבלים מגש עם הבשר, מביאים למנגליסט. מחכים בערך 15 דקות וזה מוכן. בזמן הזה מביאים חומוס, פיתות וכאלה. מאוד ממולץ אבל צריך קצת סבלנות …",REAL
"זה המקום הכי מוזר שראיתי אי פעם.  מלוכלך בצורה מפלצתית.  סביר להניח שאם אתה אוכל רק בישיבה ברחוב, זה יהיה הרבה יותר נקי.  הפנים של הממסד כולו הוא טלפורט לשנות ה-80 ברגע.  אפילו שכחתי שאיפשהו במקום ציבורי אולי אין מזגן!!!!  הכל כמו שהיה …",REAL
"מוסד! איזה טעים, פשוט וזול!מקום מומלץ! חוויה! פשוט לבוא להזמין ולאכולהכי טעים במרכז ושם את כל השיפודיות בכיס הקטן! …",REAL
הכניסה הראשית כמו לפני 40 שנההגענו בשבת הכל שם חם ולא מאווררמחירי בשר זולים וטעימים …,REAL
ללא ספק יש משהו במקום... שיפודים ב 11₪ כנראה עושה את שלו .לקחתי 3 שיפודים קבב מרגז ופרגית מסרתי לגרילמן צלחת חומוס פיתה וקולה 13₪ מתחנה אחרת וציפס מושלם 7₪ מתחנה אחרונה. …,REAL
"פעם ראשונה שאני כאן.. המחירים זולים מאוד! נקי עד כמה שניתן... הקטע הפחות טוב זה לעמוד בתור לכל דבר... הצ'יפס מעולה, הבשר בסדר, על החומוס צריך לוותר, יש סלט חופשי.. קיצור צריך לחלק את ה""ציד "" בין חברי המשפחה. אחד שיתפוס מקום ישיבה, אחר שיהיה …",REAL
"אפתח אומר שלעזרא יש את הקבב והפרגית הכי טעימים שאכלתי בחיים! שירות אדיב ומהיר, הכל טרי טרי ומנגליסטים מקצוענים והכל במחירים טובים מאוד ( סביב 10 ש'ח לשיפוד- תלוי איזה). …",REAL
"עם הכוכבים היו רק על האוכל אז היה פה חמש!האוכל טעים המקום בשבת היה מפוצץ ולקח איזה שעה עד שהתיישבנו לאכול, לא היה מספיק מקום אז חיכינו שיתפנה, הכל מלוכלך בפינת אוכל הוא איך שלא קוראים למקום, פשוט …",REAL
"היתרון היחיד: האוכל זול ברמותחסרונות: המקום מזכיר בית סמים של הומלסים משולב עם תחנה מרכזיתדבר ראשון, צריך לקחת את הבשר מדוכן אחד, לשים אותו על האש במקום אחר, לקנות צ׳יפס …",REAL
"מקום נעים יחסית למחיר שתשלמו, מתאים למשפחות גדולות וגם לזוגות , השירות הוא אישי . השירותים לא עומד בלחץ המקום , לא תמיד נקי ""יש מה לשפר באיכות המקום""  , האווירה נעימה  . בסך הכל אוכל טעים , נקי, מסודר , אך תצטרך להצטייד בסבלנות להמתין בתור …",REAL
"כמו תמיד, מבחר גדול של בשר טרי.  הכנה מושלמת.  שירות מהיר ידידותי.  אלופים.",REAL
"מסעדת בשרים של פעם, אבל ממש של פעם.אכלנו זוג ב-60 ש""ח וכל כך נהננו.מקום שונה לחלוטין מכל מסעדה שאתם מכירים בארץ. מומלץ בחום לאמיצים …",REAL
